chr1	111891453	111892053
chr1	190443466	190444066
chr1	7811075	7811675
chr1	99950136	99950736
chr1	114373873	114374473
chr1	157193600	157194200
chr1	165842662	165843262
chr1	29394263	29394863
chr1	23242282	23242882
chr1	201868437	201869037
chr1	5850055	5850655
chr1	212737573	212738173
chr1	241893393	241893993
chr1	230175787	230176387
chr1	14108900	14109500
chr1	70360165	70360765
chr1	236290128	236290728
chr1	35849193	35849793
chr1	156505042	156505642
chr1	46238743	46239343
chr1	183570913	183571513
chr1	178942480	178943080
chr1	213057550	213058150
chr1	229857552	229858152
chr1	109454453	109455053
chr1	109877285	109877885
chr1	178049697	178050297
chr1	246538393	246538993
chr1	227741573	227742173
chr1	208652152	208652752
chr1	34907477	34908077
chr1	25109365	25109965
chr1	247045247	247045847
chr1	233973235	233973835
chr1	182403938	182404538
chr1	156302765	156303365
chr1	14436918	14437518
chr1	165850405	165851005
chr1	181920087	181920687
chr1	235981875	235982475
chr1	211439356	211439956
chr1	156161871	156162471
chr1	158958811	158959411
chr1	29465463	29466063
chr1	180344020	180344620
chr1	185823324	185823924
chr1	236619415	236620015
chr1	165595986	165596586
chr1	175099779	175100379
chr1	111647613	111648213
chr1	161638155	161638755
chr1	208412912	208413512
chr1	38879419	38880019
chr1	37247772	37248372
chr1	24504485	24505085
chr1	231694265	231694865
chr1	171621035	171621635
chr1	225959032	225959632
chr1	116442768	116443368
chr1	50829443	50830043
chr1	154007029	154007629
chr1	13946642	13947242
chr1	231161957	231162557
chr1	160925746	160926346
chr1	117139573	117140173
chr1	36966165	36966765
chr1	38581223	38581823
chr1	117406053	117406653
chr1	99488120	99488720
chr1	244905793	244906393
chr1	186218643	186219243
chr1	167068828	167069428
chr1	166718347	166718947
chr1	93770500	93771100
chr1	247597613	247598213
chr1	114740414	114741014
chr1	233251929	233252529
chr1	230778040	230778640
chr1	210739494	210740094
chr1	222526304	222526904
chr1	180074580	180075180
chr1	119617232	119617832
chr1	14677935	14678535
chr1	93890695	93891295
chr1	91785706	91786306
chr10	110210099	110210699
chr10	79497891	79498491
chr10	71859672	71860272
chr10	119164958	119165558
chr10	102361639	102362239
chr10	124648648	124649248
chr10	102714211	102714811
chr10	70537481	70538081
chr10	96042769	96043369
chr10	70636865	70637465
chr10	73410334	73410934
chr10	17622663	17623263
chr10	71777783	71778383
chr10	119634024	119634624
chr10	102645722	102646322
chr10	73783735	73784335
chr10	68314198	68314798
chr10	77298655	77299255
chr10	68402109	68402709
chr10	68876419	68877019
chr10	69048760	69049360
chr10	97426953	97427553
chr10	24762147	24762747
chr10	13161163	13161763
chr10	50623990	50624590
chr10	49296834	49297434
chr10	73255513	73256113
chr10	97639204	97639804
chr10	87095325	87095925
chr10	119683496	119684096
chr10	78545618	78546218
chr10	63360869	63361469
chr10	75193670	75194270
chr10	6678070	6678670
chr10	79279470	79280070
chr10	80586480	80587080
chr10	49537424	49538024
chr10	68300358	68300958
chr10	68474139	68474739
chr10	68354378	68354978
chr10	70918292	70918892
chr10	6065552	6066152
chr10	62924287	62924887
chr10	63101075	63101675
chr10	6270132	6270732
chr10	71955297	71955897
chr10	74855875	74856475
chr10	21527240	21527840
chr10	15166136	15166736
chr10	80363068	80363668
chr10	80403460	80404060
chr10	34981387	34981987
chr10	75016679	75017279
chr10	75138775	75139375
chr10	70917523	70918123
chr10	35247417	35248017
chr10	81978130	81978730
chr10	44753007	44753607
chr10	63736055	63736655
chr10	32195955	32196555
chr10	69189694	69190294
chr10	31038927	31039527
chr10	5168793	5169393
chr10	3262630	3263230
chr10	6271772	6272372
chr10	31851188	31851788
chr10	35090309	35090909
chr10	133359061	133359661
chr10	98409018	98409618
chr10	17226527	17227127
chr10	5338160	5338760
chr10	16856046	16856646
chr10	128069137	128069737
chr10	84512279	84512879
chr10	2835683	2836283
chr10	16465697	16466297
chr11	534292	534892
chr11	46347568	46348168
chr11	64873531	64874131
chr11	65454900	65455500
chr11	492556	493156
chr11	548616	549216
chr11	46330844	46331444
chr11	65221580	65222180
chr11	65134806	65135406
chr11	65089682	65090282
chr11	65199655	65200255
chr11	65211100	65211700
chr11	65318919	65319519
chr11	65530066	65530666
chr11	64252105	64252705
chr11	65899072	65899672
chr11	66070814	66071414
chr11	64073097	64073697
chr11	843140	843740
chr11	46119291	46119891
chr11	59556184	59556784
chr11	61429780	61430380
chr11	61945830	61946430
chr11	63938715	63939315
chr11	94584049	94584649
chr11	64325116	64325716
chr11	64449379	64449979
chr11	67583353	67583953
chr11	62866321	62866921
chr11	65132910	65133510
chr11	64797724	64798324
chr11	64170224	64170824
chr11	46198275	46198875
chr11	66841401	66842001
chr11	45965118	45965718
chr11	1383929	1384529
chr11	2528606	2529206
chr11	2966126	2966726
chr11	5229395	5229995
chr11	45993576	45994176
chr11	47160886	47161486
chr11	47248873	47249473
chr11	47575748	47576348
chr11	61978189	61978789
chr11	61458237	61458837
chr11	63020421	63021021
chr11	33857765	33858365
chr11	120060926	120061526
chr11	47587183	47587783
chr11	70396653	70397253
chr11	118590631	118591231
chr11	69359707	69360307
chr11	108121198	108121798
chr11	69299317	69299917
chr11	47425871	47426471
chr11	116787821	116788421
chr11	72112512	72113112
chr11	72146491	72147091
chr11	5505641	5506241
chr11	65941299	65941899
chr11	78079639	78080239
chr11	73920318	73920918
chr11	73660816	73661416
chr11	74008170	74008770
chr11	9356036	9356636
chr11	18277313	18277913
chr11	75313975	75314575
chr11	66649134	66649734
chr11	9095209	9095809
chr11	47993367	47993967
chr11	3072865	3073465
chr11	73828291	73828891
chr11	57778360	57778960
chr11	72562059	72562659
chr11	43933646	43934246
chr11	10415867	10416467
chr11	72786328	72786928
chr11	17529145	17529745
chr11	34051185	34051785
chr11	10849669	10850269
chr11	117108995	117109595
chr11	83193732	83194332
chr11	75536932	75537532
chr11	76184571	76185171
chr11	77654571	77655171
chr11	73429220	73429820
chr11	64058681	64059281
chr11	68103321	68103921
chr11	118782246	118782846
chr11	3819754	3820354
chr11	70089444	70090044
chr11	20384710	20385310
chr11	208221	208821
chr11	74748490	74749090
chr11	61498963	61499563
chr11	35618099	35618699
chr11	124673546	124674146
chr11	130049220	130049820
chr11	32530529	32531129
chr11	70203630	70204230
chr11	60753282	60753882
chr11	87397114	87397714
chr11	69712087	69712687
chr11	19432188	19432788
chr11	70091822	70092422
chr11	108236449	108237049
chr11	118487803	118488403
chr11	9273509	9274109
chr11	120234933	120235533
chr11	16727688	16728288
chr11	102428746	102429346
chr11	68262568	68263168
chr11	5267804	5268404
chr11	17371518	17372118
chr11	108137159	108137759
chr11	70500455	70501055
chr11	126230500	126231100
chr11	129965020	129965620
chr11	116901110	116901710
chr11	68602983	68603583
chr11	20610032	20610632
chr11	3735666	3736266
chr11	110216821	110217421
chr11	134197890	134198490
chr11	108482471	108483071
chr11	116581831	116582431
chr11	124707719	124708319
chr11	108338729	108339329
chr11	98732546	98733146
chr11	72985511	72986111
chr11	36179148	36179748
chr12	120534030	120534630
chr12	49513616	49514216
chr12	121335200	121335800
chr12	122097725	122098325
chr12	55908392	55908992
chr12	116533046	116533646
chr12	120117430	120118030
chr12	120404252	120404852
chr12	56700532	56701132
chr12	111442436	111443036
chr12	113322291	113322891
chr12	109915933	109916533
chr12	111295044	111295644
chr12	49091424	49092024
chr12	49223082	49223682
chr12	49173226	49173826
chr12	49766172	49766772
chr12	120407492	120408092
chr12	120314153	120314753
chr12	120433292	120433892
chr12	120747512	120748112
chr12	108512859	108513459
chr12	53961235	53961835
chr12	54484531	54485131
chr12	118009850	118010450
chr12	71686221	71686821
chr12	49945359	49945959
chr12	56236714	56237314
chr12	57172924	57173524
chr12	111591858	111592458
chr12	111844189	111844789
chr12	123534254	123534854
chr12	110780383	110780983
chr12	121513630	121514230
chr12	52893801	52894401
chr12	54215792	54216392
chr12	108468199	108468799
chr12	49658527	49659127
chr12	123382914	123383514
chr12	53099279	53099879
chr12	122503869	122504469
chr12	57561995	57562595
chr12	122142289	122142889
chr12	93347090	93347690
chr12	49725213	49725813
chr12	51220132	51220732
chr12	131229988	131230588
chr12	50488703	50489303
chr12	54448241	54448841
chr12	102248978	102249578
chr12	123091831	123092431
chr12	124508172	124508772
chr12	71747669	71748269
chr12	56321011	56321611
chr12	56305091	56305691
chr12	56000424	56001024
chr12	57420132	57420732
chr12	91926840	91927440
chr12	92616079	92616679
chr12	27999862	28000462
chr12	111353711	111354311
chr12	122812024	122812624
chr12	27279672	27280272
chr12	113120055	113120655
chr12	113267825	113268425
chr12	129049811	129050411
chr12	124583708	124584308
chr12	68831155	68831755
chr12	103927948	103928548
chr12	48447004	48447604
chr12	48901212	48901812
chr12	109667906	109668506
chr12	123340979	123341579
chr12	124734309	124734909
chr12	53603692	53604292
chr12	53515701	53516301
chr12	121417753	121418353
chr12	110351173	110351773
chr12	117042136	117042736
chr12	7180580	7181180
chr12	7258910	7259510
chr12	104014178	104014778
chr12	108890100	108890700
chr12	122795548	122796148
chr12	122829488	122830088
chr12	127200721	127201321
chr12	94959673	94960273
chr12	92556919	92557519
chr12	32076142	32076742
chr12	113155470	113156070
chr12	113932763	113933363
chr12	117099179	117099779
chr12	6944141	6944741
chr12	48525937	48526537
chr12	131638578	131639178
chr12	121016186	121016786
chr12	7862540	7863140
chr12	122876546	122877146
chr12	48090857	48091457
chr12	63779811	63780411
chr12	5965794	5966394
chr12	124782649	124783249
chr12	71707539	71708139
chr12	88062439	88063039
chr12	48947014	48947614
chr12	110515110	110515710
chr12	98528085	98528685
chr12	74148135	74148735
chr12	32926802	32927402
chr12	30756077	30756677
chr12	108539899	108540499
chr12	7737140	7737740
chr12	958305	958905
chr12	69891135	69891735
chr12	119759792	119760392
chr12	68647415	68648015
chr12	132550498	132551098
chr12	4278627	4279227
chr12	53003030	53003630
chr12	107682749	107683349
chr12	716490	717090
chr12	69693254	69693854
chr12	69252575	69253175
chr12	62642345	62642945
chr12	9447845	9448445
chr12	12130827	12131427
chr12	8949832	8950432
chr12	70823035	70823635
chr12	93141713	93142313
chr12	22583261	22583861
chr12	132372666	132373266
chr12	92516140	92516740
chr12	68680176	68680776
chr12	102824762	102825362
chr12	4271672	4272272
chr12	115799068	115799668
chr12	101787628	101788228
chr12	92547319	92547919
chr12	94613731	94614331
chr13	27379612	27380212
chr13	102591825	102592425
chr13	110712154	110712754
chr13	113753010	113753610
chr14	22580038	22580638
chr14	20477476	20478076
chr14	22783222	22783822
chr14	22822755	22823355
chr14	23294953	23295553
chr14	22958132	22958732
chr14	73951903	73952503
chr14	50237358	50237958
chr14	23237508	23238108
chr14	31025387	31025987
chr14	21545788	21546388
chr14	21348961	21349561
chr14	64926278	64926878
chr14	24278472	24279072
chr14	50396786	50397386
chr14	102782774	102783374
chr14	67915499	67916099
chr14	103588307	103588907
chr14	73851466	73852066
chr14	102924049	102924649
chr14	31683118	31683718
chr14	92768010	92768610
chr14	104915263	104915863
chr14	77023859	77024459
chr14	69398128	69398728
chr14	75933053	75933653
chr14	95196099	95196699
chr14	102557699	102558299
chr14	90823452	90824052
chr14	78933664	78934264
chr14	96501665	96502265
chr14	92534931	92535531
chr14	92793759	92794359
chr14	104571238	104571838
chr14	105346013	105346613
chr14	65419217	65419817
chr14	104876123	104876723
chr14	90553985	90554585
chr15	90212305	90212905
chr15	92944969	92945569
chr15	92846605	92847205
chr15	90163584	90164184
chr15	90646395	90646995
chr15	90001138	90001738
chr15	75329716	75330316
chr15	65902278	65902878
chr15	41558679	41559279
chr15	62743336	62743936
chr15	74839299	74839899
chr15	79282647	79283247
chr15	74836454	74837054
chr15	41542617	41543217
chr15	40440547	40441147
chr15	85380923	85381523
chr15	90299917	90300517
chr15	40226634	40227234
chr15	40309866	40310466
chr15	75037094	75037694
chr15	90436864	90437464
chr15	65540337	65540937
chr15	77543493	77544093
chr15	43134049	43134649
chr15	40676098	40676698
chr15	40843277	40843877
chr15	41552280	41552880
chr15	44806230	44806830
chr15	44644230	44644830
chr15	42517938	42518538
chr15	69048706	69049306
chr15	66700708	66701308
chr15	66389349	66389949
chr15	40104696	40105296
chr15	39917354	39917954
chr15	77753114	77753714
chr15	66497379	66497979
chr15	82693534	82694134
chr15	64710876	64711476
chr15	74402771	74403371
chr15	52052858	52053458
chr15	68229381	68229981
chr15	73587239	73587839
chr15	74291241	74291841
chr15	66115537	66116137
chr15	67501682	67502282
chr15	41248697	41249297
chr15	80059218	80059818
chr15	100588550	100589150
chr15	50384119	50384719
chr15	57306470	57307070
chr15	44231637	44232237
chr15	40610985	40611585
chr15	91852917	91853517
chr15	77307193	77307793
chr15	48810868	48811468
chr15	73346605	73347205
chr15	83243603	83244203
chr15	64360567	64361167
chr15	41559427	41560027
chr15	80027942	80028542
chr15	51946796	51947396
chr15	50710479	50711079
chr15	88975825	88976425
chr15	48975506	48976106
chr15	101456392	101456992
chr15	95715764	95716364
chr15	38386810	38387410
chr15	72474023	72474623
chr15	40068111	40068711
chr15	66065319	66065919
chr15	28257030	28257630
chr15	48265938	48266538
chr15	64511478	64512078
chr15	50483828	50484428
chr15	99298210	99298810
chr15	58438835	58439435
chr15	71115159	71115759
chr15	51829335	51829935
chr15	42045128	42045728
chr15	58988164	58988764
chr15	48832538	48833138
chr15	34586754	34587354
chr15	59616393	59616993
chr15	58110387	58110987
chr15	50966437	50967037
chr15	28848545	28849145
chr15	29012733	29013333
chr15	49023038	49023638
chr16	3731497	3732097
chr16	2912169	2912769
chr16	2983529	2984129
chr16	3013966	3014566
chr16	31117295	31117895
chr16	87805527	87806127
chr16	67252926	67253526
chr16	67279174	67279774
chr16	627352	627952
chr16	71992	72592
chr16	390272	390872
chr16	30048445	30049045
chr16	1295455	1296055
chr16	1332399	1332999
chr16	2011827	2012427
chr16	3211582	3212182
chr16	4312229	4312829
chr16	3859679	3860279
chr16	4493681	4494281
chr16	74986014	74986614
chr16	4958070	4958670
chr16	30963322	30963922
chr16	4802734	4803334
chr16	10971938	10972538
chr16	11838229	11838829
chr16	67175872	67176472
chr16	67816909	67817509
chr16	706693	707293
chr16	85491946	85492546
chr16	89678208	89678808
chr16	28993895	28994495
chr16	30407119	30407719
chr16	31436348	31436948
chr16	87855729	87856329
chr16	1407960	1408560
chr16	1559445	1560045
chr16	2209913	2210513
chr16	85558910	85559510
chr16	89558933	89559533
chr16	28841621	28842221
chr16	83854290	83854890
chr16	12816749	12817349
chr16	30795651	30796251
chr16	11572485	11573085
chr16	70260151	70260751
chr16	69930081	69930681
chr16	66858912	66859512
chr16	67270462	67271062
chr16	67964821	67965421
chr16	1645857	1646457
chr16	30615439	30616039
chr16	1982528	1983128
chr16	5678275	5678875
chr16	85083946	85084546
chr16	85296411	85297011
chr16	85346533	85347133
chr16	85567966	85568566
chr16	5001022	5001622
chr16	27082594	27083194
chr16	66864830	66865430
chr16	84599573	84600173
chr16	56355695	56356295
chr16	84506556	84507156
chr16	68044337	68044937
chr16	88981973	88982573
chr16	83878385	83878985
chr16	79770418	79771018
chr16	68894213	68894813
chr16	87033472	87034072
chr16	25022460	25023060
chr16	55082572	55083172
chr16	15942166	15942766
chr16	56851693	56852293
chr16	67172206	67172806
chr16	66830524	66831124
chr16	66951252	66951852
chr16	67514125	67514725
chr16	20023104	20023704
chr16	84909912	84910512
chr16	58129986	58130586
chr16	10300819	10301419
chr16	84806355	84806955
chr16	58487446	58488046
chr16	28849895	28850495
chr16	46839683	46840283
chr16	75431282	75431882
chr16	11851265	11851865
chr16	15835040	15835640
chr16	53060438	53061038
chr16	66773232	66773832
chr16	66746412	66747012
chr16	49345705	49346305
chr16	69719438	69720038
chr16	74681866	74682466
chr16	50038184	50038784
chr16	47052584	47053184
chr16	87163499	87164099
chr16	50143362	50143962
chr16	15513705	15514305
chr16	28291802	28292402
chr16	53121324	53121924
chr16	74069742	74070342
chr16	86554898	86555498
chr16	69565479	69566079
chr16	50169545	50170145
chr16	3492852	3493452
chr17	706962	707562
chr17	29180067	29180667
chr17	6444290	6444890
chr17	74296378	74296978
chr17	81692468	81693068
chr17	81889190	81889790
chr17	81729961	81730561
chr17	58703025	58703625
chr17	29005587	29006187
chr17	29615388	29615988
chr17	50479580	50480180
chr17	46143629	46144229
chr17	42969159	42969759
chr17	75035556	75036156
chr17	39204002	39204602
chr17	39315763	39316363
chr17	75525011	75525611
chr17	75910643	75911243
chr17	76002894	76003494
chr17	81238744	81239344
chr17	44389330	44389930
chr17	82079199	82079799
chr17	43071840	43072440
chr17	81345606	81346206
chr17	7366130	7366730
chr17	7578433	7579033
chr17	7619518	7620118
chr17	8016525	8017125
chr17	7932865	7933465
chr17	4725521	4726121
chr17	76390523	76391123
chr17	57774614	57775214
chr17	78308189	78308789
chr17	28379856	28380456
chr17	28334964	28335564
chr17	48027560	48028160
chr17	46844666	46845266
chr17	42181135	42181735
chr17	30225697	30226297
chr17	41893343	41893943
chr17	75130563	75131163
chr17	49324374	49324974
chr17	45019161	45019761
chr17	45245263	45245863
chr17	44219183	44219783
chr17	34038666	34039266
chr17	40827923	40828523
chr17	51136015	51136615
chr17	75012254	75012854
chr17	75346806	75347406
chr17	76452942	76453542
chr17	18321285	18321885
chr17	44566968	44567568
chr17	80981574	80982174
chr17	74964643	74965243
chr17	74854566	74855166
chr17	77323370	77323970
chr17	75480387	75480987
chr17	75234432	75235032
chr17	76080894	76081494
chr17	75969825	75970425
chr17	77320445	77321045
chr17	68291106	68291706
chr17	47536458	47537058
chr17	81412244	81412844
chr17	5438921	5439521
chr17	81570370	81570970
chr17	82225265	82225865
chr17	78449917	78450517
chr17	82331951	82332551
chr17	6669968	6670568
chr17	40317294	40317894
chr17	78211699	78212299
chr17	32936179	32936779
chr17	82895632	82896232
chr17	80619756	80620356
chr17	56156831	56157431
chr17	57288421	57289021
chr17	58570655	58571255
chr17	59842124	59842724
chr17	78246275	78246875
chr17	29674178	29674778
chr17	64240049	64240649
chr17	63434864	63435464
chr17	47695381	47695981
chr17	42976299	42976899
chr17	44557512	44558112
chr17	30104794	30105394
chr17	76812193	76812793
chr17	17612700	17613300
chr17	76510041	76510641
chr17	50805977	50806577
chr17	50934591	50935191
chr17	58755636	58756236
chr17	32346207	32346807
chr17	43866104	43866704
chr17	79401053	79401653
chr17	77775013	77775613
chr17	44235447	44236047
chr17	30938082	30938682
chr17	4940315	4940915
chr17	63740074	63740674
chr17	76485033	76485633
chr17	47903888	47904488
chr17	75468463	75469063
chr17	78863753	78864353
chr17	60325122	60325722
chr17	49606196	49606796
chr17	44371768	44372368
chr17	41946337	41946937
chr17	5225901	5226501
chr17	40481091	40481691
chr17	17729463	17730063
chr17	55989060	55989660
chr17	57363935	57364535
chr17	32274918	32275518
chr17	27532683	27533283
chr17	27808515	27809115
chr17	32357477	32358077
chr17	48627076	48627676
chr17	44234947	44235547
chr17	67721174	67721774
chr17	31425117	31425717
chr17	60590995	60591595
chr17	45290272	45290872
chr17	35160387	35160987
chr17	78654233	78654833
chr17	44400123	44400723
chr17	43754122	43754722
chr17	30901838	30902438
chr17	39800562	39801162
chr17	47400970	47401570
chr17	67639889	67640489
chr17	69232544	69233144
chr17	17250941	17251541
chr17	61443626	61444226
chr17	17823194	17823794
chr17	36099132	36099732
chr17	66548628	66549228
chr17	67737100	67737700
chr17	13583879	13584479
chr17	5043424	5044024
chr17	34797597	34798197
chr17	67324020	67324620
chr17	34556297	34556897
chr17	60557775	60558375
chr17	35094797	35095397
chr17	78586906	78587506
chr17	78291565	78292165
chr17	72721113	72721713
chr17	65542457	65543057
chr17	73137256	73137856
chr17	58993297	58993897
chr18	3394717	3395317
chr18	596501	597101
chr18	21707055	21707655
chr18	1792034	1792634
chr18	22096803	22097403
chr18	9569901	9570501
chr18	32137022	32137622
chr18	9135669	9136269
chr18	8437916	8438516
chr18	9697551	9698151
chr18	49531020	49531620
chr18	12657910	12658510
chr18	8926217	8926817
chr18	76791595	76792195
chr18	2347836	2348436
chr18	23972491	23973091
chr18	12877847	12878447
chr18	31860692	31861292
chr18	21861894	21862494
chr18	22452023	22452623
chr18	36098597	36099197
chr18	24824612	24825212
chr18	35942052	35942652
chr18	46220010	46220610
chr18	57822844	57823444
chr19	10590780	10591380
chr19	10535500	10536100
chr19	3493942	3494542
chr19	10132742	10133342
chr19	11581901	11582501
chr19	12934698	12935298
chr19	10299345	10299945
chr19	12793887	12794487
chr19	45769315	45769915
chr19	18049148	18049748
chr19	796988	797588
chr19	957450	958050
chr19	6736172	6736772
chr19	48473419	48474019
chr19	48838658	48839258
chr19	49073837	49074437
chr19	8684449	8685049
chr19	14262243	14262843
chr19	55141361	55141961
chr19	2165133	2165733
chr19	10935939	10936539
chr19	49158624	49159224
chr19	8389832	8390432
chr19	10715411	10716011
chr19	11949503	11950103
chr19	1651445	1652045
chr19	1826975	1827575
chr19	11479361	11479961
chr19	49680544	49681144
chr19	8566691	8567291
chr19	9998452	9999052
chr19	5620986	5621586
chr19	18159194	18159794
chr19	18417388	18417988
chr19	47225784	47226384
chr19	12289141	12289741
chr19	38255959	38256559
chr19	17327946	17328546
chr19	19119010	19119610
chr19	18455357	18455957
chr19	42258413	42259013
chr19	926608	927208
chr19	1028172	1028772
chr19	1018216	1018816
chr19	48492958	48493558
chr19	48324382	48324982
chr19	49760289	49760889
chr19	12137870	12138470
chr19	17841881	17842481
chr19	45089462	45090062
chr19	44798099	44798699
chr19	45308308	45308908
chr19	54200624	54201224
chr19	55165808	55166408
chr19	55179728	55180328
